amount,sender_balance,receiver_balance,transaction_hour,day_of_week,last_24h_tx_count,device_change_flag,country_change_flag,is_fraud
0.27,1496.29,1438.9,16,4,2,1,1,1
81.61,1798.56,2662.77,3,0,2,0,1,0
74.1,1069.12,1699.17,6,4,1,1,0,0
39.75,310.3,2044.61,4,4,2,1,0,0
3.44,1398.92,1017.09,15,4,0,1,0,0
72.73,492.82,1714.23,5,6,2,1,1,1
43.82,931.87,1342.14,13,6,2,1,1,0
76.15,215.5,1977.39,19,0,4,1,1,1
69.67,1722.03,151.73,1,3,2,0,0,0
81.23,341.85,1479.9,17,6,2,1,0,0
36.49,1843.65,887.98,17,5,3,0,0,0
7.56,1737.38,978.56,12,4,6,1,1,1
55.61,990.13,2882.75,17,6,2,0,0,0
48.44,1539.73,548.08,16,2,1,0,0,0
67.79,1310.49,933.74,12,1,3,1,0,1
9.31,1617.43,1529.68,11,5,3,0,1,0
10.84,880.13,2589.08,2,1,2,0,1,0
110.55,1684.31,1250.01,21,1,1,1,0,1
69.31,999.6,2231.6,6,0,4,0,0,0
119.42,2001.94,2569.12,0,2,1,0,0,0
71.09,1048.97,930.05,4,2,2,1,0,0
45.46,976.07,1178.25,20,5,4,0,1,0
53.09,1625.38,1069.67,0,2,3,0,1,0
109.97,1754.91,2498.57,3,2,0,1,0,1
43.23,1156.66,133.04,0,2,4,0,0,0
50.04,417.84,925.26,12,5,1,0,0,0
8.51,949.35,2038.23,13,3,5,1,0,0
32.12,1968.58,1696.33,14,2,2,0,0,1
63.01,1571.45,1308.87,16,6,3,1,1,0
15.8,1640.01,1619.84,11,2,3,1,1,0
11.3,86.62,592.75,6,0,3,0,1,1
18.83,959.87,1292.15,22,0,0,0,0,0
13.82,1310.6,1505.11,18,6,3,1,0,0
12.1,1673.87,2703.57,22,2,0,1,1,0
27.66,135.71,782.51,2,3,2,1,0,0
119.21,1825.56,2603.49,17,2,1,1,1,1
35.37,1136.69,1932.72,3,6,0,0,0,0
10.41,413.06,61.02,2,2,0,1,1,0
4.0,645.34,2173.89,11,2,3,0,1,0
59.56,630.6,106.66,22,4,2,0,0,0
24.13,1090.54,2992.14,11,3,2,0,0,0
86.25,199.1,2617.91,16,1,4,0,0,0
53.87,379.36,892.03,5,6,4,0,1,0
79.54,1706.8,772.23,14,2,5,0,1,1
15.87,289.75,1144.32,1,6,2,0,0,0
58.94,533.4,1068.5,7,1,2,0,1,1
15.33,927.54,1117.01,13,3,2,1,1,0
139.9,1178.97,954.83,4,6,1,0,1,0
50.58,1580.16,1863.4,2,2,0,0,0,0
19.62,919.81,492.79,9,1,1,0,1,1
15.7,1597.53,2537.94,6,6,3,1,0,0
10.59,1251.1,2437.21,10,5,2,0,0,0
59.31,294.38,1429.45,14,1,0,0,1,1
12.34,333.44,2558.19,1,3,2,0,1,0
45.23,924.93,741.44,4,2,0,0,0,0
15.37,815.18,52.7,10,4,0,1,1,1
54.23,1543.88,1857.62,7,3,3,1,1,1
84.35,1250.02,1373.73,12,4,2,0,0,0
75.26,857.64,1701.49,10,2,1,0,0,0
71.53,421.34,2698.02,16,1,6,1,1,0
10.4,471.81,2909.78,14,5,4,1,1,1
4.63,1159.88,1903.36,0,5,2,1,0,0
60.02,912.66,2292.17,18,6,2,1,1,1
22.97,1057.68,251.43,15,3,2,1,0,0
28.31,377.96,482.15,18,3,3,1,0,0
1.58,1330.76,2199.61,12,3,2,0,0,0
15.03,1721.58,1294.1,22,0,0,0,0,0
1.71,525.01,1337.9,21,5,6,1,0,1
105.68,1093.79,925.82,22,5,1,1,1,1
13.95,1965.25,1822.07,3,2,4,1,1,0
40.75,713.9,555.5,10,0,5,0,0,0
1.99,1196.13,1880.75,17,3,0,1,0,0
54.96,244.45,521.4,17,3,0,0,0,0
19.51,1235.48,191.48,9,4,0,0,0,0
114.1,302.47,991.07,16,6,1,1,0,0
109.52,2028.4,693.42,12,0,1,1,0,1
19.67,1453.84,2666.97,13,6,2,0,1,0
115.61,1694.05,164.86,6,1,3,0,0,0
278.08,1689.25,529.84,9,6,2,0,0,0
87.27,1270.83,1646.16,2,5,1,1,1,0
93.18,998.51,1443.2,1,2,0,1,1,1
14.32,1732.48,137.56,18,1,4,1,0,1
42.98,1957.08,21.76,6,1,2,0,0,0
3.48,1006.56,2964.2,4,2,1,1,0,0
4.99,1868.74,1976.5,2,3,0,1,0,0
340.29,1511.12,1096.22,1,5,1,1,0,0
19.77,1101.15,1411.3,22,4,1,0,0,0
68.95,983.37,799.65,21,3,0,1,1,1
82.17,508.65,1034.62,5,6,4,1,0,0
97.6,115.0,1947.13,13,3,3,1,0,0
302.21,792.81,2648.44,6,0,2,1,1,1
13.82,1038.17,552.39,21,1,4,1,0,0
2.06,768.18,2521.08,1,1,3,0,1,0
26.48,928.97,364.67,10,5,3,0,1,0
6.97,1968.46,644.98,20,6,0,0,1,0
1.13,708.17,111.53,2,1,1,0,0,0
22.35,932.19,422.44,8,4,4,0,1,1
76.56,352.26,2751.91,7,4,1,1,1,1
41.76,147.2,1378.32,10,6,0,0,0,0
18.75,1571.81,233.0,17,4,0,0,1,1
53.12,1198.78,2879.18,0,2,2,1,1,1
13.2,1537.0,2636.98,14,6,1,0,1,0
0.72,308.95,2264.05,3,5,0,0,0,0
72.27,1220.21,2800.42,3,4,1,0,1,0
48.87,563.62,660.39,9,0,2,0,1,0
71.84,535.68,2509.11,10,0,1,1,0,0
1.99,34.93,2069.97,17,3,3,1,1,1
90.74,360.12,2609.28,22,3,2,0,0,0
48.32,673.76,2390.73,14,5,2,0,1,0
41.44,284.03,1039.49,2,6,3,1,0,1
48.99,2020.85,2323.2,6,3,2,0,0,0
99.91,724.09,787.37,6,3,2,1,1,1
44.21,313.55,985.78,16,0,1,1,1,1
43.49,449.66,323.72,21,3,3,0,0,0
233.78,1413.31,2805.23,19,0,2,0,1,0
70.68,208.13,873.01,23,4,1,0,0,0
29.2,1755.44,1561.87,15,4,3,0,1,0
61.45,1984.83,1174.0,15,5,0,0,1,0
24.65,525.68,2879.78,7,2,0,0,0,0
13.0,918.69,1005.15,2,3,0,0,1,1
45.42,99.47,2335.64,19,4,3,0,1,1
131.68,1416.69,2566.25,14,4,1,0,1,0
132.35,966.06,1306.82,0,6,1,0,1,0
20.92,568.34,1134.52,9,5,1,1,0,0
37.5,459.11,2243.24,1,1,1,0,0,0
11.89,1323.4,2738.69,6,1,5,0,0,0
271.66,1109.93,2264.8,13,5,1,1,0,0
198.48,566.0,681.38,15,0,2,1,1,1
52.42,1433.75,2664.92,14,2,0,0,0,0
81.59,1216.08,1162.75,6,6,2,1,0,1
62.78,1781.54,1728.69,12,6,2,0,0,0
44.97,288.75,2494.31,9,5,3,1,1,1
2.74,1576.22,565.18,8,1,3,1,1,0
30.33,1380.63,2353.53,8,2,1,1,0,1
56.16,295.03,1788.49,5,4,0,0,1,0
56.59,1449.28,2680.02,23,5,2,1,1,0
23.35,912.03,515.91,11,0,2,1,0,0
142.1,2032.62,1262.05,22,2,6,1,0,0
9.16,300.97,2498.53,19,1,3,1,0,0
34.69,1323.93,57.7,19,4,2,1,1,1
58.7,828.84,336.6,21,5,4,1,0,1
59.72,1973.78,2971.7,13,6,4,0,1,0
52.3,718.95,841.18,19,3,1,0,1,0
16.1,1940.85,2926.63,6,6,3,0,0,0
8.49,1812.45,547.59,7,6,2,1,1,1
50.52,598.58,1083.28,7,4,3,1,1,0
45.73,1654.78,2258.61,7,1,0,1,0,1
9.88,2001.13,1973.34,1,5,1,0,1,0
61.06,573.86,1743.37,13,1,4,1,1,1
30.36,909.55,1589.7,9,3,3,1,1,1
55.09,1100.25,2530.32,17,6,3,1,1,1
90.81,687.72,704.85,17,4,1,1,1,1
9.3,49.68,1327.41,17,2,1,1,1,0
0.97,449.03,466.36,15,2,2,1,0,0
75.5,646.55,1787.82,19,4,2,0,0,0
47.04,939.8,751.63,4,2,7,0,0,1
60.14,410.63,1001.53,19,6,1,0,0,0
91.06,1838.84,1413.75,4,5,2,1,1,1
81.18,1493.95,80.31,19,4,3,0,0,1
162.11,341.66,275.81,22,4,4,1,0,0
38.39,1342.07,2057.79,9,1,2,1,0,1
33.52,1344.3,1286.91,16,0,1,0,0,0
25.7,1938.58,2594.37,12,1,2,1,0,0
8.34,24.35,2084.02,16,2,0,0,0,0
42.5,545.89,24.3,17,0,2,0,0,0
16.22,1872.53,1850.14,12,4,1,0,0,0
127.11,1992.06,281.17,16,2,4,1,0,0
43.76,1487.73,2342.8,14,3,1,1,0,0
44.93,1578.8,2974.52,11,2,2,1,0,0
21.92,213.97,1593.6,9,0,2,0,1,0
2.67,1035.28,2048.34,12,0,3,0,0,0
1.61,472.46,711.94,10,4,2,0,1,0
27.52,398.14,1312.79,2,5,3,1,0,0
4.42,1626.92,2568.29,21,3,1,1,0,0
46.68,325.41,502.27,9,4,0,1,1,1
106.42,1049.04,796.61,10,3,1,1,1,1
107.24,1985.01,1336.3,5,3,2,0,1,1
53.8,433.61,2136.75,0,4,2,1,1,0
11.86,1968.07,1127.65,5,6,1,1,1,1
99.39,2088.02,2783.2,4,2,0,0,1,0
108.62,1224.3,283.37,6,1,1,1,1,0
10.95,359.53,1112.41,21,3,1,1,0,1
66.86,705.91,2126.86,11,6,0,0,1,0
16.88,871.62,677.96,11,0,3,1,1,0
81.14,706.7,1969.24,6,4,0,0,1,0
294.59,863.05,492.65,1,5,0,1,1,0
1.52,1946.26,167.94,0,6,1,0,0,0
113.83,429.03,363.05,22,2,0,1,1,1
48.73,1518.05,2789.95,17,6,2,0,1,1
181.31,192.13,1655.25,11,3,2,1,1,1
31.28,1227.68,2389.04,6,5,0,1,1,0
93.99,1926.72,997.96,18,6,2,0,1,1
3.22,586.21,1777.98,21,2,1,0,0,0
20.42,399.62,1484.86,2,6,1,0,0,0
3.47,1310.31,2837.21,9,4,3,1,0,0
185.13,1613.21,2242.72,10,5,1,0,1,0
84.91,1464.09,2191.63,4,0,2,1,1,0
95.71,741.15,139.06,1,3,2,0,0,0
139.0,650.88,1649.01,7,3,1,1,0,0
4.45,1916.73,1400.97,13,5,0,1,0,1
24.36,1871.73,2783.53,7,2,0,0,0,0
3.68,923.74,772.03,22,4,2,1,0,0
11.84,1705.77,809.5,5,6,5,0,0,0
13.03,923.15,1234.04,0,6,3,0,0,0
31.66,886.19,730.11,23,1,3,0,0,0
15.64,337.6,387.55,0,3,0,1,0,0
5.32,863.87,2572.24,7,6,2,1,0,0
9.17,1088.63,1674.83,10,0,3,1,0,0
7.97,62.75,2584.09,17,3,2,1,1,0
180.74,1074.52,2493.4,23,3,3,0,0,1
71.21,1636.11,846.13,9,1,3,1,1,0
171.73,1535.02,1643.21,11,1,3,0,1,0
28.97,1302.93,249.65,19,4,3,1,1,1
16.31,1836.33,2745.76,22,6,4,1,1,1
80.05,125.93,1212.79,15,6,1,1,1,1
19.75,1138.27,1181.03,4,3,1,1,0,1
17.79,1594.61,908.27,15,3,4,0,1,0
13.23,1100.49,1381.99,23,2,2,1,0,0
6.94,661.49,755.28,11,2,3,0,0,0
14.82,295.96,1124.56,5,6,0,0,0,0
21.95,1798.2,2399.84,4,5,3,1,0,0
56.04,1002.86,2502.77,0,5,2,1,1,0
3.23,1760.68,912.55,18,0,2,0,1,1
11.82,1187.67,1407.04,9,6,2,1,1,1
82.78,1434.42,2621.46,13,6,1,1,0,1
7.95,1618.43,158.02,20,6,3,0,1,0
20.98,1342.7,2667.43,2,0,6,1,0,1
100.0,902.13,657.55,5,2,3,1,1,1
8.42,1040.55,2035.62,4,5,2,1,0,1
4.32,1612.38,1747.66,16,6,1,0,0,0
33.13,786.69,1658.82,17,0,3,0,1,1
18.01,800.37,2578.08,11,3,2,0,1,0
41.44,241.86,304.72,4,5,2,1,0,1
81.43,1911.45,1041.08,8,1,2,1,1,1
7.38,198.54,1614.76,11,5,1,0,0,0
43.46,1343.4,2433.87,19,3,0,1,1,0
35.21,867.47,649.33,8,2,2,0,0,0
7.78,824.96,2408.79,2,4,1,0,0,0
48.91,1411.22,1198.92,0,4,2,1,0,0
15.99,159.51,566.74,21,2,1,0,1,1
33.46,1224.93,2276.96,14,3,5,1,0,1
4.29,1550.63,272.7,9,0,2,1,0,0
30.77,1688.91,1544.3,13,5,2,1,0,0
18.3,367.66,191.63,6,5,1,0,1,0
86.41,1882.27,1069.25,3,0,1,1,1,0
2.93,1318.66,1803.23,4,4,2,1,0,0
27.12,1792.01,1668.35,19,6,3,1,1,0
30.66,1006.37,1213.97,15,6,2,1,0,0
64.55,1153.2,1287.14,2,2,6,0,0,0
42.7,1881.59,680.31,16,6,1,0,1,0
55.01,1855.83,1367.65,12,2,0,1,0,0
75.04,976.88,2859.76,5,6,6,1,0,1
99.1,655.18,2551.36,4,1,0,0,1,1
18.83,811.24,435.7,15,4,2,1,0,0
38.61,820.26,89.34,10,2,4,1,0,0
91.66,672.53,2800.57,16,1,0,0,1,0
227.59,772.06,1580.25,4,0,1,0,0,0
110.15,1833.67,1613.51,5,4,3,1,0,0
23.22,172.25,2342.15,9,4,1,0,0,0
10.86,1369.31,944.07,20,2,2,0,0,0
33.61,387.52,1445.72,0,2,3,1,1,1
67.67,763.24,2905.99,20,3,5,1,0,0
33.92,166.39,2016.45,9,6,2,0,0,0
33.0,580.25,461.24,16,0,2,1,1,0
91.08,1630.24,399.68,2,0,2,1,1,1
22.42,1793.6,612.79,1,5,1,0,0,0
98.23,549.07,2300.14,16,1,2,1,1,1
26.11,958.57,886.13,3,1,4,0,1,1
19.89,965.83,64.17,1,3,2,0,0,0
30.26,1778.67,2832.52,4,5,0,1,0,0
71.87,1599.84,509.14,9,0,0,0,1,0
6.73,1037.75,28.67,0,6,1,1,1,1
10.93,1355.72,711.39,0,6,1,1,0,0
151.25,1847.49,705.09,3,6,1,1,0,0
9.65,38.63,1266.02,6,6,5,1,1,1
41.93,853.68,2761.17,13,1,1,0,1,0
43.29,1858.7,2637.55,13,0,1,1,0,0
33.63,1516.85,1370.68,17,6,2,0,1,0
51.75,1142.0,1232.7,1,0,3,1,1,1
13.06,1077.05,1665.03,0,5,0,1,1,1
40.22,742.28,730.36,20,1,3,0,0,0
23.27,1069.11,156.55,21,2,3,0,1,0
54.19,1368.4,2817.67,15,2,2,1,1,0
7.61,850.15,560.1,21,5,1,0,0,0
42.3,1473.46,595.2,17,1,1,0,1,1
10.24,1734.09,1417.38,15,3,0,0,0,0
16.33,334.15,1474.84,22,4,3,1,0,0
12.34,920.92,55.3,21,5,2,1,0,0
10.1,832.06,443.86,23,0,2,1,0,0
87.35,1465.4,1134.46,5,5,0,0,1,1
16.82,524.06,2051.19,9,4,2,1,0,1
130.95,1415.05,685.26,1,5,2,1,1,1
175.21,1931.41,1269.04,6,1,3,0,0,0
42.35,884.43,1672.04,20,0,1,1,1,0
7.72,1830.64,2665.78,16,4,1,1,0,0
23.46,2009.86,978.21,2,6,1,1,1,1
79.91,301.03,400.67,19,2,1,0,0,0
22.9,496.68,1467.82,11,3,2,0,0,0
4.55,1905.81,2240.16,1,5,3,1,0,0
40.69,1957.76,329.58,6,5,0,1,0,0
93.26,297.7,1274.05,16,4,1,0,0,0
79.46,119.31,53.36,18,3,2,0,1,0
9.63,340.22,100.68,11,5,2,0,0,0
55.85,2047.92,1448.86,8,2,2,1,0,0
12.46,380.66,894.59,13,4,1,1,1,0
12.31,1022.38,2535.32,1,1,5,0,1,0
103.6,1801.95,1806.46,20,0,1,0,0,0
14.36,64.96,1361.8,3,2,2,1,0,1
15.28,1228.21,1223.81,18,3,5,0,0,0
0.03,561.31,1491.74,20,3,2,1,1,1
102.27,1828.32,121.32,15,2,2,0,1,1
78.65,652.74,2678.38,21,6,2,1,0,0
49.35,1425.99,2994.91,16,1,3,0,0,0
69.37,1421.07,544.46,1,5,3,1,0,0
8.25,459.02,361.15,16,1,1,0,1,1
30.65,109.9,430.73,18,5,0,1,0,0
21.63,846.04,1983.08,7,5,0,1,0,1
4.92,590.41,1984.32,23,3,3,1,0,0
33.29,1653.16,2543.77,19,5,4,0,0,0
126.75,1729.47,2255.48,5,2,4,1,0,0
2.04,921.52,1349.07,11,6,2,1,0,0
17.23,1234.19,1838.57,22,5,3,1,0,0
11.63,1224.11,2064.85,17,2,1,0,1,0
13.6,1669.64,1538.21,1,0,1,0,1,1
119.54,975.29,1426.95,18,3,1,0,1,0
31.56,589.7,1935.29,23,1,3,1,1,1
31.4,568.82,1672.42,9,4,2,0,1,0
71.48,1148.5,1931.83,2,1,1,1,0,0
8.39,912.19,1838.56,11,1,1,0,1,0
33.4,919.24,2157.59,15,6,1,0,0,0
28.1,219.46,1928.41,11,4,3,0,1,0
45.43,1485.45,1559.23,7,6,3,1,0,1
386.18,821.52,2045.39,4,3,4,1,1,1
73.36,475.3,1348.45,10,5,3,0,1,0
25.36,856.75,725.01,9,0,3,0,0,0
87.88,551.16,4.25,2,1,3,1,1,0
9.36,1181.24,1679.89,22,6,1,1,0,0
1.55,750.76,1771.97,8,5,1,1,0,1
11.44,914.77,2916.15,11,1,3,1,1,1
20.81,1099.78,1084.44,5,3,0,0,1,1
35.73,450.77,1182.4,18,3,1,0,1,0
47.74,367.69,605.4,15,2,2,0,0,0
120.73,1882.77,211.6,20,3,3,1,1,1
35.65,908.76,2318.41,22,3,0,1,0,0
34.79,864.86,749.04,23,1,1,0,1,1
2.58,83.45,1826.71,13,0,1,0,1,1
1.78,1002.75,2063.32,3,6,2,0,0,0
40.05,1152.85,1413.71,17,1,2,0,1,0
28.83,1150.92,2629.06,9,6,1,0,1,1
91.37,1508.36,1331.38,17,5,0,1,0,0
8.76,371.95,854.73,11,6,1,0,1,1
1.26,513.18,2688.05,18,3,1,1,0,0
29.8,1653.15,2584.69,7,2,3,1,1,1
13.56,1908.43,492.12,0,0,2,1,1,1
2.54,283.05,77.88,13,2,4,0,1,0
64.48,1064.8,269.96,22,4,3,1,1,1
5.92,442.13,859.64,5,2,1,0,0,0
46.87,176.42,2916.78,13,2,3,0,0,0
16.5,674.25,1675.55,1,5,4,1,1,0
9.53,305.47,1119.79,8,3,0,0,0,1
23.88,1446.65,2666.15,11,5,2,1,1,1
80.83,1152.94,1359.41,4,3,3,0,0,0
24.89,321.12,945.72,1,5,3,0,1,0
69.47,97.86,2823.66,18,3,3,1,0,0
6.7,1624.93,2548.55,6,6,2,1,0,0
74.09,434.72,2531.01,6,3,3,0,0,0
13.52,1229.89,1536.85,9,3,4,1,0,0
56.57,737.04,2368.32,16,2,4,1,1,1
41.71,1216.83,538.06,13,4,0,0,0,0
132.36,770.51,1719.67,10,3,2,1,0,0
24.5,207.51,2951.54,19,4,3,1,0,0
3.42,457.09,872.88,5,4,1,0,0,0
0.97,385.21,2383.06,7,1,1,1,0,0
87.68,949.44,1471.44,18,1,2,0,0,0
37.19,1357.17,119.42,18,0,1,1,0,0
74.64,609.61,2289.06,23,6,2,0,1,1
13.36,47.38,505.71,23,5,2,1,1,0
21.16,1063.85,1894.42,23,1,2,0,1,0
1.53,1216.99,256.99,16,3,2,0,0,0
162.84,2088.95,2840.6,23,4,2,0,0,0
55.11,1238.16,875.17,23,5,1,1,1,0
135.31,1082.94,679.39,17,0,3,0,1,0
15.43,1166.5,387.41,11,1,2,0,1,0
47.27,1903.79,2838.01,8,2,2,1,0,1
56.74,1715.21,2135.71,22,6,0,0,1,0
19.1,671.83,2224.98,23,5,3,0,1,1
94.23,576.37,1498.21,15,0,2,0,0,0
147.03,679.67,1424.18,17,3,2,0,1,0
108.08,1121.88,330.06,15,5,0,1,1,1
67.17,1557.83,1679.52,15,4,3,1,0,1
16.25,1027.66,740.75,3,3,1,1,0,0
16.54,161.45,2931.44,22,3,0,0,1,0
165.33,1615.26,2389.74,21,5,2,1,1,0
0.52,1614.4,1238.98,6,2,0,0,1,0
62.95,649.05,454.02,0,2,0,0,1,0
61.25,1392.86,2356.0,23,5,3,1,0,0
48.73,907.65,366.16,22,5,4,0,0,0
230.81,2010.16,568.0,19,5,2,0,0,0
18.69,1710.69,634.56,0,6,3,1,0,0
20.77,1076.38,1670.67,7,6,2,1,0,0
4.11,1390.21,2361.17,22,4,2,0,0,0
29.24,1797.11,942.94,7,1,3,0,1,0
15.13,1011.61,254.01,9,3,0,0,1,0
21.03,654.4,1393.62,0,5,2,0,1,0
89.96,1599.76,2244.33,20,6,1,1,0,1
137.04,584.97,664.99,20,1,1,1,1,1
10.27,793.45,659.77,13,4,0,0,0,0
23.3,1756.1,2841.68,13,3,3,1,0,1
131.99,1583.59,2862.46,9,1,0,0,0,0
3.19,816.77,2971.4,18,3,2,1,0,0
4.85,442.19,2422.98,15,2,1,1,0,1
8.88,727.26,564.55,8,5,2,0,1,1
45.22,620.59,635.94,19,2,1,1,0,1
8.15,368.57,1020.68,15,0,2,0,1,0
172.22,1661.45,954.4,19,4,0,1,0,1
29.59,541.21,2869.58,7,5,2,1,1,0
34.81,948.6,2367.22,6,1,2,0,1,0
14.16,792.02,2172.03,10,3,2,1,1,0
31.83,1996.16,557.89,20,6,6,1,1,0
54.22,842.49,2728.58,5,0,0,0,1,0
69.55,238.72,2483.61,14,4,4,1,0,0
70.09,258.84,490.93,18,4,1,1,1,1
43.12,1228.72,2613.51,13,4,2,0,0,0
117.36,1320.09,816.74,14,1,5,0,1,0
85.03,928.36,242.61,5,5,1,1,0,1
70.74,940.11,1970.47,23,2,2,1,0,0
2.86,120.19,1961.41,9,0,0,0,0,0
0.35,1038.28,284.8,13,1,3,0,1,1
11.94,1026.37,956.56,15,3,2,1,0,0
54.46,362.06,2978.44,12,1,2,1,1,0
26.48,243.12,2035.28,10,3,5,0,0,0
25.74,281.65,2190.23,2,3,4,1,1,1
107.96,319.01,638.75,7,4,0,1,0,0
112.96,1336.28,236.35,2,1,1,0,1,0
119.94,520.94,830.71,1,2,1,1,0,0
18.83,529.18,746.7,20,3,6,1,0,0
58.73,414.14,703.63,13,6,1,0,0,1
15.85,1931.94,578.26,19,4,2,1,1,1
10.57,1721.26,1724.27,20,2,2,1,0,1
10.21,478.89,984.31,21,1,1,0,0,0
20.94,682.8,2461.04,14,2,2,0,0,0
28.1,455.79,551.84,2,1,3,0,0,0
88.88,1077.71,1393.88,0,3,2,1,1,0
6.39,55.41,40.97,14,0,2,1,1,1
66.39,1412.41,1445.05,19,0,2,1,1,1
37.91,1088.99,167.51,21,5,4,1,0,0
16.98,1815.27,2933.17,1,5,1,0,1,0
33.94,371.08,2371.78,17,3,0,0,0,0
17.83,1628.01,1470.33,0,2,2,0,0,0
45.33,1631.33,259.76,8,1,1,1,0,0
28.44,291.53,1777.34,2,0,4,0,1,0
8.98,812.11,2276.29,1,1,3,1,0,1
6.2,354.8,572.15,3,3,3,1,1,0
39.56,556.45,1704.63,15,2,5,1,0,0
116.35,650.21,2442.63,21,6,2,0,1,0
21.08,1137.99,2304.74,0,1,0,1,1,0
66.03,894.74,2408.98,8,2,2,1,1,0
53.74,1949.73,2637.97,7,6,1,0,0,0
134.09,395.57,2813.05,5,0,2,0,1,1
86.01,2033.66,1216.56,19,1,2,1,1,1
41.81,510.78,1706.31,17,4,0,1,0,0
53.51,1601.53,2371.98,15,0,3,1,1,0
114.33,798.88,2091.42,7,2,3,0,1,0
25.5,320.23,2986.56,22,3,1,0,1,0
19.79,1736.99,41.03,3,4,4,0,0,0
0.54,625.17,1065.4,2,5,2,0,1,0
87.59,1408.71,843.08,14,1,2,0,1,0
80.72,1217.94,786.95,5,5,1,1,1,0
5.52,954.32,667.59,0,0,1,1,0,0
43.0,1039.68,2127.37,17,1,2,1,1,0
31.18,1498.33,254.28,22,1,1,1,1,1
6.32,190.99,2224.83,10,4,4,0,0,1
197.04,1536.72,2080.28,2,4,2,0,1,0
12.08,1804.75,752.41,12,4,3,1,1,0
3.48,128.48,758.5,16,4,2,1,1,0
45.17,335.07,1886.58,17,3,3,0,0,0
67.14,1503.24,2286.51,13,2,1,1,1,1
1.65,881.84,2629.46,6,4,1,1,0,0
53.75,866.81,2556.42,6,0,1,0,1,0
38.0,320.56,2894.65,13,1,3,1,1,0
5.45,1023.92,1744.15,23,5,4,0,0,0
9.47,271.3,2725.97,14,4,0,1,1,1
41.96,1000.43,2425.54,11,0,1,1,1,0
17.57,1547.16,2684.0,11,3,1,1,0,0
139.29,663.24,34.88,7,0,2,0,0,0
85.39,1052.15,2897.71,15,5,0,0,0,0
205.42,2189.53,1420.59,8,5,3,0,1,1
15.03,1391.46,2394.55,1,0,1,0,0,0
174.87,1859.17,381.61,13,3,1,0,1,0
28.21,863.76,1187.82,23,5,1,0,0,1
21.35,1559.39,814.38,23,3,2,1,0,0
2.58,93.19,874.98,15,1,3,1,0,0
2.71,257.3,369.77,4,4,3,1,1,1
58.88,472.99,2417.29,4,5,1,1,1,1
30.62,840.5,27.73,19,0,2,0,1,1
12.84,1705.87,937.52,20,2,1,1,0,1
47.59,746.66,523.23,17,2,3,0,1,0
14.58,1327.28,1767.12,17,6,0,1,1,1
43.09,1464.63,762.76,4,1,1,1,0,0
22.25,1198.75,777.0,10,2,2,0,1,0
86.74,807.65,1465.01,12,1,0,0,0,0
85.93,1244.27,1958.07,2,4,3,1,0,0
32.44,723.55,363.91,16,6,1,0,1,1
21.6,198.51,526.53,17,1,2,0,0,0
22.51,2008.19,741.52,13,3,0,1,1,1
81.92,345.01,2921.24,11,3,1,0,0,0
19.89,173.86,1191.46,13,6,2,0,1,0
11.73,1770.01,1796.97,17,3,1,0,1,1
4.42,615.07,724.63,19,5,3,1,1,1
31.43,1335.52,1471.38,1,3,2,0,0,0
32.9,697.62,222.36,6,3,2,0,1,1
91.91,880.9,104.23,14,3,1,0,0,0
12.5,544.1,1406.2,9,3,2,1,1,1
23.98,716.64,1195.98,14,5,0,1,1,0
82.62,909.91,410.64,16,3,2,1,0,0
86.76,1530.39,2062.8,10,3,1,0,1,1
24.28,1052.24,2978.71,1,4,1,1,1,1
30.73,1918.42,1186.94,20,5,1,0,0,0
18.07,111.41,1873.68,17,3,4,1,1,1
134.82,1145.93,2888.93,3,1,4,1,1,1
6.31,1178.92,2494.6,8,6,1,0,0,0
135.72,1976.91,1390.66,16,4,1,0,1,1
57.58,165.41,2212.47,16,5,1,0,1,0
37.92,1189.18,384.41,16,2,3,0,0,0
1.66,1710.38,1536.31,15,0,3,0,0,0
32.27,523.71,837.18,19,5,1,0,1,1
26.19,1780.01,483.49,7,6,3,0,0,0
8.79,56.69,1278.84,22,4,2,1,1,0
53.42,1521.0,393.04,14,3,0,1,0,0
177.28,2044.18,2096.96,0,4,1,1,1,1
41.3,1359.12,1368.72,18,0,2,0,0,0
62.72,946.39,1593.43,14,0,3,1,1,0
3.55,102.86,439.13,8,5,1,0,1,0
27.04,1868.07,419.31,4,3,4,1,1,1
6.19,952.08,1750.25,15,3,1,1,0,0
47.44,115.14,2955.03,12,1,2,0,0,0
139.42,1522.16,288.75,15,0,2,1,1,0
54.2,1023.06,857.19,21,3,1,1,0,0
4.0,261.45,2608.38,10,0,4,1,0,0
21.9,458.3,216.82,12,1,3,1,0,1
40.0,178.34,2627.66,5,2,1,1,0,0
25.81,1178.65,1572.86,19,0,1,0,0,0
89.68,1337.52,1224.8,16,1,1,0,0,0
84.28,1100.71,929.04,4,1,3,1,1,1
47.32,1683.35,891.35,16,6,1,0,1,0
23.38,1746.79,917.41,0,1,0,0,0,0
14.74,1249.83,2654.41,4,4,1,1,0,1
5.6,40.99,2171.39,4,5,3,0,0,0
21.92,1415.43,2009.17,6,3,1,0,1,0
26.65,868.47,2396.25,15,0,1,0,1,1
56.32,1191.78,771.34,17,5,1,1,0,1
53.67,1355.34,1854.13,5,4,3,1,1,0
3.63,710.6,1380.2,1,0,2,1,1,1
25.15,1860.18,2347.32,12,5,2,1,1,0
